n1;10808;0.0014934289127837516;0.05263157894736842
n2;496;0.005780346820809248;0.014492753623188406
n3;389;0.008333333333333333;0.01694915254237288
n4;12542;0.0007550969041026932;0.06521739130434782
v1;639;0.009302325581395349;0.09523809523809523
v2;1371;0.005361930294906166;0.125
v3;685;0.00909090909090909;0.1111111111111111
v4;466;0.09090909090909091;0.2653061224489796
